0.0, 0.0
0.0, 20.0
20.0, 20.0
20.0, 0.0
2.0, 0.0
2.0, 18.0
18.0, 18.0
18.0, 2.0
4.0, 2.0
4.0, 16.0
16.0, 16.0
16.0, 4.0
6.0, 4.0
6.0, 14.0
14.0, 14.0
14.0, 6.0
8.0, 6.0
8.0, 7.0
13.0, 7.0
13.0, 13.0
7.0, 13.0
7.0, 5.0
15.0, 5.0
15.0, 15.0
5.0, 15.0
5.0, 3.0
17.0, 3.0
17.0, 17.0
3.0, 17.0
3.0, 1.0
19.0, 1.0
19.0, 19.0
1.0, 19.0
1.0, 0.0
0.0, 0.0
